enzyme_key,enzyme_name,enzyme_family,stage,target_class,anchor_hit,source_evidence,evidence_class,species,substrate,product,kinetic_records,median_parameter,pH_median,temp_median,uniprot_count,organism_count,site_types,plant_like_records,stage_assigned,stage_index,kinetic_evidence_score,organism_evidence_score,plant_context_score,anchor_score,structure_score,natural_inhibitor_evidence_score,crop_selectivity_margin,uncertainty_penalty,pathway_essentiality_score,criticality_score_formula,trajectory_peak,trajectory_curvature_max,trajectory_critical_t,enzyme_state_text,enzyme_state_cluster
Alanine aminotransferase from barley,Alanine aminotransferase from barley,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Hordeum vulgare,Alanine; 2-oxoglutarate,Glutamate; Pyruvate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Alanine aminotransferase from barley Aminotransferase Alanine; 2-oxoglutarate Glutamate; Pyruvate curated_family_function unassigned_stage,2
alanine:glyoxylate aminotransferase,alanine:glyoxylate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,L-alanine;glyoxylate,L-glutamate;pyruvate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,alanine:glyoxylate aminotransferase Aminotransferase L-alanine;glyoxylate L-glutamate;pyruvate curated_family_function unassigned_stage,2
alanine:glyoxylate aminotransferase,alanine:glyoxylate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,L-glutamate;pyruvate,L-alanine;glyoxylate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,alanine:glyoxylate aminotransferase Aminotransferase L-glutamate;pyruvate L-alanine;glyoxylate curated_family_function unassigned_stage,2
Î²-alanine:pyruvate aminotransferase,Î²-alanine:pyruvate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,Î²-alanine;pyruvate,L-alanine;malonate semialdehyde,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Î²-alanine:pyruvate aminotransferase Aminotransferase Î²-alanine;pyruvate L-alanine;malonate semialdehyde curated_family_function unassigned_stage,2
phenylpyruvate aminotransferase,phenylpyruvate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Petunia hybrida,phenylpyruvate;tyrosine,phenylalanine;4-hydroxyphenylpyruvate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,phenylpyruvate aminotransferase Aminotransferase phenylpyruvate;tyrosine phenylalanine;4-hydroxyphenylpyruvate curated_family_function unassigned_stage,2
phenylpyruvate aminotransferase,phenylpyruvate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Petunia hybrida,phenylpyruvate;glutamate,phenylalanine;alpha-ketoglutarate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,phenylpyruvate aminotransferase Aminotransferase phenylpyruvate;glutamate phenylalanine;alpha-ketoglutarate curated_family_function unassigned_stage,2
aromatic amino-acid aminotransferase,aromatic amino-acid aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Cucumis melo,phenylpyruvate;tyrosine,phenylalanine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,aromatic amino-acid aminotransferase Aminotransferase phenylpyruvate;tyrosine phenylalanine curated_family_function unassigned_stage,2
aromatic amino-acid aminotransferase,aromatic amino-acid aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Cucumis melo,phenylpyruvate;tyrosine,phenylalanine;4-hydroxyphenylpyruvate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,aromatic amino-acid aminotransferase Aminotransferase phenylpyruvate;tyrosine phenylalanine;4-hydroxyphenylpyruvate curated_family_function unassigned_stage,2
Ornithine-d-aminotransferase (d-OAT); Orn-d-aminotransferase,Ornithine-d-aminotransferase (d-OAT); Orn-d-aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Pinus sylvestris,Ornithine; 2-oxoglutarate,Glutamate; Glutamate semi-aldehyde; Glutamate 5-semialdehyde,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Ornithine-d-aminotransferase (d-OAT); Orn-d-aminotransferase Aminotransferase Ornithine; 2-oxoglutarate Glutamate; Glutamate semi-aldehyde; Glutamate 5-semialdehyde curated_family_function unassigned_stage,2
Aspartate aminotransferase,Aspartate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,aspartate; alpha-ketoglutarate,oxaloacetate; glutamate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Aspartate aminotransferase Aminotransferase aspartate; alpha-ketoglutarate oxaloacetate; glutamate curated_family_function unassigned_stage,2
Arabidopsis aminotransferase,Arabidopsis aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,L-tyrosine,p-hydroxyphenylpyruvate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Arabidopsis aminotransferase Aminotransferase L-tyrosine p-hydroxyphenylpyruvate curated_family_function unassigned_stage,2
Alanine aminotransferase 1,Alanine aminotransferase 1,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,alanine; glutamate; pyruvate,pyruvate; 2-oxoglutarate; alanine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Alanine aminotransferase 1 Aminotransferase alanine; glutamate; pyruvate pyruvate; 2-oxoglutarate; alanine curated_family_function unassigned_stage,2
Alanine aminotransferase,Alanine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Hordeum vulgare,glutamate; pyruvate,2-oxoglutarate; alanine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Alanine aminotransferase Aminotransferase glutamate; pyruvate 2-oxoglutarate; alanine curated_family_function unassigned_stage,2
Ala glyoxylate aminotransferase,Ala glyoxylate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Cucumis melo,Ala; glyoxylate,pyruvate; Gly,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Ala glyoxylate aminotransferase Aminotransferase Ala; glyoxylate pyruvate; Gly curated_family_function unassigned_stage,2
GABA aminotransferase,GABA aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,vanillin,vanillylamine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,GABA aminotransferase Aminotransferase vanillin vanillylamine curated_family_function unassigned_stage,2
Alanine:a-Ketoglutarate Aminotransferase,Alanine:a-Ketoglutarate Aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Chlamydomonas reinhardtii,a-Ketoglutarate,Glutamate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Alanine:a-Ketoglutarate Aminotransferase Aminotransferase a-Ketoglutarate Glutamate curated_family_function unassigned_stage,2
alanine:glyoxylate aminotransferase 1,alanine:glyoxylate aminotransferase 1,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,glyoxylate; alanine,glycine; pyruvate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,alanine:glyoxylate aminotransferase 1 Aminotransferase glyoxylate; alanine glycine; pyruvate curated_family_function unassigned_stage,2
TRYPTOPHAN AMINOTRANSFERASE RELATED1,TRYPTOPHAN AMINOTRANSFERASE RELATED1,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Pisum sativum,tryptophan; 4-chlorotryptophan,indole-3-pyruvic acid; 4-chloroindole-3-pyruvic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,TRYPTOPHAN AMINOTRANSFERASE RELATED1 Aminotransferase tryptophan; 4-chlorotryptophan indole-3-pyruvic acid; 4-chloroindole-3-pyruvic acid curated_family_function unassigned_stage,2
TRYPTOPHAN AMINOTRANSFERASE RELATED2,TRYPTOPHAN AMINOTRANSFERASE RELATED2,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Pisum sativum,tryptophan; 4-chlorotryptophan,indole-3-pyruvic acid; 4-chloroindole-3-pyruvic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,TRYPTOPHAN AMINOTRANSFERASE RELATED2 Aminotransferase tryptophan; 4-chlorotryptophan indole-3-pyruvic acid; 4-chloroindole-3-pyruvic acid curated_family_function unassigned_stage,2
TRYPTOPHAN AMINOTRANSFERASE RELATED3,TRYPTOPHAN AMINOTRANSFERASE RELATED3,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Pisum sativum,tryptophan,indole-3-pyruvic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,TRYPTOPHAN AMINOTRANSFERASE RELATED3 Aminotransferase tryptophan indole-3-pyruvic acid curated_family_function unassigned_stage,2
TRYPTOPHAN AMINOTRANSFERASE RELATED3,TRYPTOPHAN AMINOTRANSFERASE RELATED3,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Pisum sativum,,,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,TRYPTOPHAN AMINOTRANSFERASE RELATED3 Aminotransferase curated_family_function unassigned_stage,2
TRYPTOPHAN AMINOTRANSFERASE OF ARABIDOPSIS 1,TRYPTOPHAN AMINOTRANSFERASE OF ARABIDOPSIS 1,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,tryptophan,indole-3-pyruvic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,TRYPTOPHAN AMINOTRANSFERASE OF ARABIDOPSIS 1 Aminotransferase tryptophan indole-3-pyruvic acid curated_family_function unassigned_stage,2
TRYPTOPHAN AMINOTRANSFERASE RELATED 1,TRYPTOPHAN AMINOTRANSFERASE RELATED 1,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,tryptophan,indole-3-pyruvic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,TRYPTOPHAN AMINOTRANSFERASE RELATED 1 Aminotransferase tryptophan indole-3-pyruvic acid curated_family_function unassigned_stage,2
TRYPTOPHAN AMINOTRANSFERASE RELATED 2,TRYPTOPHAN AMINOTRANSFERASE RELATED 2,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,tryptophan,indole-3-pyruvic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,TRYPTOPHAN AMINOTRANSFERASE RELATED 2 Aminotransferase tryptophan indole-3-pyruvic acid curated_family_function unassigned_stage,2
Glutamate 1-semialdehyde aminotransferase,Glutamate 1-semialdehyde aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Glycine max,glutamate,5-aminolevulinic acid;tetrapyrrole,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Glutamate 1-semialdehyde aminotransferase Aminotransferase glutamate 5-aminolevulinic acid;tetrapyrrole curated_family_function unassigned_stage,2
glutamate 1-semialdehyde aminotransferase,glutamate 1-semialdehyde aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Glycine max,glutamate,5-aminolevulinic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,glutamate 1-semialdehyde aminotransferase Aminotransferase glutamate 5-aminolevulinic acid curated_family_function unassigned_stage,2
glutamate 1-semialdehyde aminotransferase,glutamate 1-semialdehyde aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Glycine max,glutamate 1-semialdehyde,5-aminolevulinic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,glutamate 1-semialdehyde aminotransferase Aminotransferase glutamate 1-semialdehyde 5-aminolevulinic acid curated_family_function unassigned_stage,2
Tyrosine aminotransferase,Tyrosine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Anthoceros agrestis,l-tyrosine; 2-oxoglutarate,4-hydroxyphenylpyruvate; glutamate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Tyrosine aminotransferase Aminotransferase l-tyrosine; 2-oxoglutarate 4-hydroxyphenylpyruvate; glutamate curated_family_function unassigned_stage,2
Tyrosine aminotransferase,Tyrosine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Anthoceros agrestis,l-tyrosine; phenylpyruvate,4-hydroxyphenylpyruvate; phenylalanine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Tyrosine aminotransferase Aminotransferase l-tyrosine; phenylpyruvate 4-hydroxyphenylpyruvate; phenylalanine curated_family_function unassigned_stage,2
Tyrosine aminotransferase,Tyrosine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Anthoceros agrestis,l-tyrosine; prephenate,arogenate; glutamate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Tyrosine aminotransferase Aminotransferase l-tyrosine; prephenate arogenate; glutamate curated_family_function unassigned_stage,2
Tyrosine aminotransferase,Tyrosine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Anthoceros agrestis,l-tyrosine; oxaloacetate,4-hydroxyphenylpyruvate; aspartate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Tyrosine aminotransferase Aminotransferase l-tyrosine; oxaloacetate 4-hydroxyphenylpyruvate; aspartate curated_family_function unassigned_stage,2
Tyrosine aminotransferase,Tyrosine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Anthoceros agrestis,l-tyrosine; pyruvate,4-hydroxyphenylpyruvate; alanine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Tyrosine aminotransferase Aminotransferase l-tyrosine; pyruvate 4-hydroxyphenylpyruvate; alanine curated_family_function unassigned_stage,2
Tyrosine aminotransferase,Tyrosine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Anthoceros agrestis,l-phenylalanine; 2-oxoglutarate,phenylpyruvate; glutamate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Tyrosine aminotransferase Aminotransferase l-phenylalanine; 2-oxoglutarate phenylpyruvate; glutamate curated_family_function unassigned_stage,2
Tyrosine aminotransferase,Tyrosine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Anthoceros agrestis,l-tyrosine,4-hydroxyphenylpyruvic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Tyrosine aminotransferase Aminotransferase l-tyrosine 4-hydroxyphenylpyruvic acid curated_family_function unassigned_stage,2
Tyrosine aminotransferase,Tyrosine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Anthoceros agrestis,l-phenylalanine,phenylpyruvate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Tyrosine aminotransferase Aminotransferase l-phenylalanine phenylpyruvate curated_family_function unassigned_stage,2
Tyrosine aminotransferase,Tyrosine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Anthoceros agrestis,l-DOPA,,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Tyrosine aminotransferase Aminotransferase l-DOPA curated_family_function unassigned_stage,2
